变量,滞后步数,滞后秒数,相关系数,绝对相关系数
2#大烟道负压,74,148,0.02901214014381738,0.02901214014381738
2#大烟道负压,75,150,0.030629624873498074,0.030629624873498074
2#大烟道负压,76,152,0.030751423886488626,0.030751423886488626
2#大烟道负压,77,154,0.024541242528470432,0.024541242528470432
2#大烟道负压,78,156,0.02069216963122162,0.02069216963122162
2#大烟道负压,79,158,0.018855677210982667,0.018855677210982667
2#大烟道负压,80,160,0.01961809891769592,0.01961809891769592
1#大烟道温度,0,0,-0.1573279378770078,0.1573279378770078
1#大烟道温度,1,2,-0.15639666093129764,0.15639666093129764
1#大烟道温度,2,4,-0.14341232956060684,0.14341232956060684
1#大烟道温度,3,6,-0.1209594368986843,0.1209594368986843
1#大烟道温度,4,8,-0.0945167685913824,0.0945167685913824
1#大烟道温度,5,10,-0.06953997877568799,0.06953997877568799
1#大烟道温度,6,12,-0.04788955295268713,0.04788955295268713
1#大烟道温度,7,14,-0.03037733091586318,0.03037733091586318
1#大烟道温度,8,16,-0.017895831477252443,0.017895831477252443
1#大烟道温度,9,18,-0.01005070010700812,0.01005070010700812
1#大烟道温度,10,20,-0.005476449985193534,0.005476449985193534
1#大烟道温度,11,22,-0.0031004527584127715,0.0031004527584127715
1#大烟道温度,12,24,-0.001203794265815764,0.001203794265815764
1#大烟道温度,13,26,0.0023056013067048885,0.0023056013067048885
1#大烟道温度,14,28,0.007100741958714481,0.007100741958714481
1#大烟道温度,15,30,0.01355624136576148,0.01355624136576148
1#大烟道温度,16,32,0.021285676794620265,0.021285676794620265
1#大烟道温度,17,34,0.028310894199442018,0.028310894199442018
1#大烟道温度,18,36,0.03431118188021358,0.03431118188021358
1#大烟道温度,19,38,0.03865683362008118,0.03865683362008118
1#大烟道温度,20,40,0.03954358310384851,0.03954358310384851
1#大烟道温度,21,42,0.03643060766649514,0.03643060766649514
1#大烟道温度,22,44,0.03131311700163714,0.03131311700163714
1#大烟道温度,23,46,0.026227934968731464,0.026227934968731464
1#大烟道温度,24,48,0.022981608343570034,0.022981608343570034
1#大烟道温度,25,50,0.02445553460112094,0.02445553460112094
1#大烟道温度,26,52,0.028379764353265377,0.028379764353265377
1#大烟道温度,27,54,0.03184503015329738,0.03184503015329738
1#大烟道温度,28,56,0.03232596592889421,0.03232596592889421
1#大烟道温度,29,58,0.027025096541892866,0.027025096541892866
1#大烟道温度,30,60,0.018090105317640187,0.018090105317640187
1#大烟道温度,31,62,0.007318493540477351,0.007318493540477351
1#大烟道温度,32,64,-0.0035506192349831845,0.0035506192349831845
1#大烟道温度,33,66,-0.011649578666550213,0.011649578666550213
1#大烟道温度,34,68,-0.015110496049109032,0.015110496049109032
1#大烟道温度,35,70,-0.015247012241012957,0.015247012241012957
1#大烟道温度,36,72,-0.012934012371841502,0.012934012371841502
1#大烟道温度,37,74,-0.00854088478507043,0.00854088478507043
1#大烟道温度,38,76,-0.003019062347120408,0.003019062347120408
1#大烟道温度,39,78,0.0030188819325404166,0.0030188819325404166
1#大烟道温度,40,80,0.008532272383911861,0.008532272383911861
1#大烟道温度,41,82,0.013677252792097487,0.013677252792097487
1#大烟道温度,42,84,0.018964598492624468,0.018964598492624468
1#大烟道温度,43,86,0.023825677386908696,0.023825677386908696
1#大烟道温度,44,88,0.027942207327124158,0.027942207327124158
1#大烟道温度,45,90,0.030921095891767905,0.030921095891767905
1#大烟道温度,46,92,0.0317057662601997,0.0317057662601997
1#大烟道温度,47,94,0.0309739715670199,0.0309739715670199
1#大烟道温度,48,96,0.032078197328706495,0.032078197328706495
1#大烟道温度,49,98,0.03585603958282514,0.03585603958282514
1#大烟道温度,50,100,0.04202616109121222,0.04202616109121222
1#大烟道温度,51,102,0.050047140718398,0.050047140718398
1#大烟道温度,52,104,0.05887791345076244,0.05887791345076244
1#大烟道温度,53,106,0.06761063000323841,0.06761063000323841
1#大烟道温度,54,108,0.07444886447644086,0.07444886447644086
1#大烟道温度,55,110,0.07709397454772796,0.07709397454772796
1#大烟道温度,56,112,0.07640829190936853,0.07640829190936853
1#大烟道温度,57,114,0.07258973021350215,0.07258973021350215
1#大烟道温度,58,116,0.06610457276521778,0.06610457276521778
1#大烟道温度,59,118,0.05787469154193298,0.05787469154193298
1#大烟道温度,60,120,0.04948323635641901,0.04948323635641901
1#大烟道温度,61,122,0.041888659820194754,0.041888659820194754
1#大烟道温度,62,124,0.03578595420720691,0.03578595420720691
1#大烟道温度,63,126,0.030586136092020058,0.030586136092020058
1#大烟道温度,64,128,0.024723815152199242,0.024723815152199242
1#大烟道温度,65,130,0.018169725317433855,0.018169725317433855
1#大烟道温度,66,132,0.012261412161311068,0.012261412161311068
1#大烟道温度,67,134,0.007417691709319785,0.007417691709319785
1#大烟道温度,68,136,0.004431521045753321,0.004431521045753321
1#大烟道温度,69,138,0.0019338369414865582,0.0019338369414865582
1#大烟道温度,70,140,-9.243904591598461e-05,9.243904591598461e-05
1#大烟道温度,71,142,-0.0015573683925220697,0.0015573683925220697
1#大烟道温度,72,144,-0.0017416709727831308,0.0017416709727831308
1#大烟道温度,73,146,-0.0005312566937681001,0.0005312566937681001
1#大烟道温度,74,148,-0.00021791564084504343,0.00021791564084504343
1#大烟道温度,75,150,0.00011323414388556054,0.00011323414388556054
1#大烟道温度,76,152,0.001662781693921453,0.001662781693921453
1#大烟道温度,77,154,0.003005433361143635,0.003005433361143635
1#大烟道温度,78,156,0.0038721991752014026,0.0038721991752014026
1#大烟道温度,79,158,0.004217224297961776,0.004217224297961776
1#大烟道温度,80,160,0.0032864262100007332,0.0032864262100007332
2#大烟道温度,0,0,-0.07070200455155423,0.07070200455155423
2#大烟道温度,1,2,-0.09394954630825243,0.09394954630825243
2#大烟道温度,2,4,-0.10944390589489908,0.10944390589489908
2#大烟道温度,3,6,-0.11151812104096673,0.11151812104096673
2#大烟道温度,4,8,-0.10580865229971687,0.10580865229971687
2#大烟道温度,5,10,-0.09625121503511042,0.09625121503511042
2#大烟道温度,6,12,-0.08456859952731072,0.08456859952731072
2#大烟道温度,7,14,-0.07132818838318968,0.07132818838318968
2#大烟道温度,8,16,-0.05723181476636514,0.05723181476636514
2#大烟道温度,9,18,-0.04424733413828332,0.04424733413828332
2#大烟道温度,10,20,-0.03374941041345851,0.03374941041345851
2#大烟道温度,11,22,-0.025818349420406617,0.025818349420406617
2#大烟道温度,12,24,-0.02085765625933973,0.02085765625933973
2#大烟道温度,13,26,-0.01845467334566024,0.01845467334566024
2#大烟道温度,14,28,-0.018589322735841945,0.018589322735841945
2#大烟道温度,15,30,-0.018825927769496924,0.018825927769496924
2#大烟道温度,16,32,-0.019609287397835726,0.019609287397835726
2#大烟道温度,17,34,-0.019737508702478354,0.019737508702478354
2#大烟道温度,18,36,-0.018321351179422296,0.018321351179422296
2#大烟道温度,19,38,-0.015497546536621441,0.015497546536621441
2#大烟道温度,20,40,-0.010035676335745211,0.010035676335745211
2#大烟道温度,21,42,-0.0023928533001529115,0.0023928533001529115
2#大烟道温度,22,44,0.007805637085996436,0.007805637085996436
2#大烟道温度,23,46,0.018535951699846124,0.018535951699846124
2#大烟道温度,24,48,0.028557671188874627,0.028557671188874627
2#大烟道温度,25,50,0.03425835983026771,0.03425835983026771
2#大烟道温度,26,52,0.03666903736640914,0.03666903736640914
2#大烟道温度,27,54,0.035574642293869065,0.035574642293869065
2#大烟道温度,28,56,0.029929375629008284,0.029929375629008284
2#大烟道温度,29,58,0.02322639310865955,0.02322639310865955
2#大烟道温度,30,60,0.014735698748619958,0.014735698748619958
2#大烟道温度,31,62,0.005131563858532633,0.005131563858532633
2#大烟道温度,32,64,-0.003472501319980478,0.003472501319980478
2#大烟道温度,33,66,-0.008882074762315161,0.008882074762315161
2#大烟道温度,34,68,-0.011846961235148999,0.011846961235148999
2#大烟道温度,35,70,-0.012274826371670898,0.012274826371670898
2#大烟道温度,36,72,-0.012332994885564686,0.012332994885564686
2#大烟道温度,37,74,-0.012953744480548405,0.012953744480548405
2#大烟道温度,38,76,-0.01246297380614946,0.01246297380614946
2#大烟道温度,39,78,-0.010460622045608298,0.010460622045608298
2#大烟道温度,40,80,-0.008129822929151143,0.008129822929151143
2#大烟道温度,41,82,-0.004967387387944215,0.004967387387944215
2#大烟道温度,42,84,-0.0006265845704593315,0.0006265845704593315
2#大烟道温度,43,86,0.004459791281055173,0.004459791281055173
2#大烟道温度,44,88,0.010896663332025292,0.010896663332025292
2#大烟道温度,45,90,0.018187586164241577,0.018187586164241577
2#大烟道温度,46,92,0.025342016405012262,0.025342016405012262
2#大烟道温度,47,94,0.03211421487855881,0.03211421487855881
2#大烟道温度,48,96,0.036404792431390554,0.036404792431390554
2#大烟道温度,49,98,0.03721311446781236,0.03721311446781236
2#大烟道温度,50,100,0.03466405044271827,0.03466405044271827
2#大烟道温度,51,102,0.03076452475998232,0.03076452475998232
2#大烟道温度,52,104,0.02899258676522035,0.02899258676522035
2#大烟道温度,53,106,0.028770582044115603,0.028770582044115603
2#大烟道温度,54,108,0.031233229977174364,0.031233229977174364
2#大烟道温度,55,110,0.0343808459228213,0.0343808459228213
2#大烟道温度,56,112,0.03603236017845129,0.03603236017845129
2#大烟道温度,57,114,0.035819740389533505,0.035819740389533505
2#大烟道温度,58,116,0.033894774397539344,0.033894774397539344
2#大烟道温度,59,118,0.030051058578679478,0.030051058578679478
2#大烟道温度,60,120,0.02518874045966472,0.02518874045966472
2#大烟道温度,61,122,0.021098793653168586,0.021098793653168586
2#大烟道温度,62,124,0.01807612955140345,0.01807612955140345
2#大烟道温度,63,126,0.015429106288725153,0.015429106288725153
2#大烟道温度,64,128,0.013951802439425098,0.013951802439425098
2#大烟道温度,65,130,0.01197793809099885,0.01197793809099885
2#大烟道温度,66,132,0.006745710742898103,0.006745710742898103
2#大烟道温度,67,134,-0.0013326861843572294,0.0013326861843572294
2#大烟道温度,68,136,-0.011573976389584437,0.011573976389584437
2#大烟道温度,69,138,-0.020215445967142906,0.020215445967142906
2#大烟道温度,70,140,-0.027775746978380648,0.027775746978380648
2#大烟道温度,71,142,-0.03549766873234695,0.03549766873234695
2#大烟道温度,72,144,-0.04100376281018694,0.04100376281018694
2#大烟道温度,73,146,-0.0384033217797061,0.0384033217797061
2#大烟道温度,74,148,-0.035367362777629016,0.035367362777629016
2#大烟道温度,75,150,-0.034191251724636516,0.034191251724636516
2#大烟道温度,76,152,-0.030926621682813897,0.030926621682813897
2#大烟道温度,77,154,-0.028201838937150746,0.028201838937150746
2#大烟道温度,78,156,-0.028822890313586265,0.028822890313586265
2#大烟道温度,79,158,-0.03002200020397463,0.03002200020397463
2#大烟道温度,80,160,-0.029616593792794733,0.029616593792794733
烧结机机速L1设定,0,0,-0.028255934155402476,0.028255934155402476
烧结机机速L1设定,1,2,-0.0267465027459562,0.0267465027459562
烧结机机速L1设定,2,4,-0.02600611168672698,0.02600611168672698
烧结机机速L1设定,3,6,-0.02671821221189955,0.02671821221189955
烧结机机速L1设定,4,8,-0.02612459475641373,0.02612459475641373
烧结机机速L1设定,5,10,-0.027286916765210178,0.027286916765210178
烧结机机速L1设定,6,12,-0.027015109170664197,0.027015109170664197
烧结机机速L1设定,7,14,-0.027250182211402397,0.027250182211402397
烧结机机速L1设定,8,16,-0.027343040280761514,0.027343040280761514
烧结机机速L1设定,9,18,-0.028567460185068196,0.028567460185068196
烧结机机速L1设定,10,20,-0.02892367637845628,0.02892367637845628
烧结机机速L1设定,11,22,-0.02907084021716363,0.02907084021716363
烧结机机速L1设定,12,24,-0.02938323790918808,0.02938323790918808
烧结机机速L1设定,13,26,-0.03221539685380452,0.03221539685380452
烧结机机速L1设定,14,28,-0.033416441622596965,0.033416441622596965
烧结机机速L1设定,15,30,-0.034342039321713286,0.034342039321713286
烧结机机速L1设定,16,32,-0.035310260757736155,0.035310260757736155
烧结机机速L1设定,17,34,-0.03587637779493138,0.03587637779493138
烧结机机速L1设定,18,36,-0.03637355804734619,0.03637355804734619
烧结机机速L1设定,19,38,-0.036832569950872564,0.036832569950872564
烧结机机速L1设定,20,40,-0.03694978500567509,0.03694978500567509
烧结机机速L1设定,21,42,-0.03614134008426021,0.03614134008426021
烧结机机速L1设定,22,44,-0.03351603077754143,0.03351603077754143
烧结机机速L1设定,23,46,-0.030693880073911047,0.030693880073911047
烧结机机速L1设定,24,48,-0.02855198979148305,0.02855198979148305
烧结机机速L1设定,25,50,-0.026922376447577164,0.026922376447577164
烧结机机速L1设定,26,52,-0.026253205295381353,0.026253205295381353
烧结机机速L1设定,27,54,-0.028550008276034634,0.028550008276034634
烧结机机速L1设定,28,56,-0.029620826358271957,0.029620826358271957
烧结机机速L1设定,29,58,-0.031645012022626366,0.031645012022626366
烧结机机速L1设定,30,60,-0.03318850010403324,0.03318850010403324
烧结机机速L1设定,31,62,-0.03445597073557975,0.03445597073557975
烧结机机速L1设定,32,64,-0.0355087886401589,0.0355087886401589
烧结机机速L1设定,33,66,-0.036356976399896136,0.036356976399896136
烧结机机速L1设定,34,68,-0.03666451328027486,0.03666451328027486
烧结机机速L1设定,35,70,-0.03763792247267267,0.03763792247267267
烧结机机速L1设定,36,72,-0.03825629699299327,0.03825629699299327
烧结机机速L1设定,37,74,-0.03770975930087943,0.03770975930087943
烧结机机速L1设定,38,76,-0.03868492753900959,0.03868492753900959
烧结机机速L1设定,39,78,-0.03996684442972348,0.03996684442972348
烧结机机速L1设定,40,80,-0.03922149672340438,0.03922149672340438
烧结机机速L1设定,41,82,-0.0392125927213983,0.0392125927213983
烧结机机速L1设定,42,84,-0.03963999411463746,0.03963999411463746
烧结机机速L1设定,43,86,-0.04073968615634335,0.04073968615634335
烧结机机速L1设定,44,88,-0.04165364817275082,0.04165364817275082
烧结机机速L1设定,45,90,-0.042360459842842174,0.042360459842842174
烧结机机速L1设定,46,92,-0.042894961911056136,0.042894961911056136
烧结机机速L1设定,47,94,-0.04335726902470983,0.04335726902470983
烧结机机速L1设定,48,96,-0.04399945306948646,0.04399945306948646
烧结机机速L1设定,49,98,-0.04513913162260345,0.04513913162260345
烧结机机速L1设定,50,100,-0.046605758512582834,0.046605758512582834
烧结机机速L1设定,51,102,-0.04712712129777352,0.04712712129777352
烧结机机速L1设定,52,104,-0.04668288685142845,0.04668288685142845
烧结机机速L1设定,53,106,-0.04720305021816119,0.04720305021816119
烧结机机速L1设定,54,108,-0.04740192719740666,0.04740192719740666
烧结机机速L1设定,55,110,-0.04638149587290087,0.04638149587290087
烧结机机速L1设定,56,112,-0.04763872032187236,0.04763872032187236
烧结机机速L1设定,57,114,-0.04957787932502105,0.04957787932502105
烧结机机速L1设定,58,116,-0.05156826821838741,0.05156826821838741
烧结机机速L1设定,59,118,-0.053641634127064956,0.053641634127064956
